Id,RevDate,RunKey,Route,SDispatch,SchedTrain,ActOrigin,ActDest,SchedOrigin,SchedDest,EOLDelay,TotalDelay,DelayCount,DelayCodes,PassDelay,PDelay,Locs,Exits,HPOT,LPOT,UPOT
330,15NOV2022,330,8,15:33,401,47,40,47,40,103,,,,,,,444,3,24,7
331,15NOV2022,331,4,15:34,205,40,43,40,43,254,,,,,,,305,8,27,19
332,15NOV2022,332,5,15:34,121,43,34,43,34,53,347,1,AD,0.0302777777777778,,A90,244,,15,10
333,15NOV2022,333,12,15:36,517,34,24,34,24,79,,,,,,,468,105,91,75
334,15NOV2022,334,13,15:39,405,47,48,47,48,336,306,1,LR,2,0.17,Y10,1,,1,1
335,15NOV2022,335,14,15:41,403,48,47,48,47,16,,,,,,,5,,1,1
336,15NOV2022,336,2,15:42,325,48,18,48,18,532,,,,,,,1174,643,572,523
337,15NOV2022,337,7,15:43,415,40,47,40,47,-39,,,,,,,395,,8,2
338,15NOV2022,338,11,15:43,507,24,34,24,34,50,,,,,,,247,,6,
339,15NOV2022,339,6,15:45,111,34,43,34,43,103,,,,,,,549,98,68,50
340,15NOV2022,340,1,15:45,313,18,48,18,48,284,,,,,,,346,72,50,44
341,15NOV2022,341,3,15:45,219,43,40,43,40,89,,,,,,,277,,11,1
342,15NOV2022,342,8,15:48,403,47,40,47,40,174,,,,,,,487,5,14,8
343,15NOV2022,343,5,15:49,123,43,34,43,34,41,,,,,,,342,54,38,24
344,15NOV2022,344,4,15:49,207,40,43,40,43,616,413,1,LR,100,11.9722222222222,K20,311,130,180,164
345,15NOV2022,345,12,15:51,519,34,24,34,24,136,,,,,,,436,4,20,2
346,15NOV2022,346,13,15:54,407,47,48,47,48,182,,,,,,,3,,,
347,15NOV2022,347,14,15:56,405,48,47,48,47,-8,,,,,,,2,,,
348,15NOV2022,348,2,15:57,301,48,18,48,18,82,,,,,,,849,11,19,7
349,15NOV2022,349,7,15:58,417,40,47,40,47,413,458,1,AD,0.0436111111111111,,K20,366,66,126,114
350,15NOV2022,350,11,15:58,509,24,34,24,34,52,,,,,,,154,1,4,
351,15NOV2022,351,6,16:00,113,34,43,34,43,258,,,,,,,411,,21,12
352,15NOV2022,352,1,16:00,315,18,48,18,48,91,,,,,,,485,72,98,70
353,15NOV2022,353,3,16:00,221,43,40,43,40,38,,,,,,,336,,4,
354,15NOV2022,354,8,16:03,405,47,40,47,40,39,,,,,,,480,3,15,6
355,15NOV2022,355,5,16:04,101,43,34,43,34,35,,,,,,,431,1,13,2
356,15NOV2022,356,4,16:04,209,40,43,40,43,446,458,1,AD,0.166944444444444,,A10,248,123,124,103
357,15NOV2022,357,12,16:06,501,34,24,34,24,339,,,,,,,491,168,291,257
358,15NOV2022,358,13,16:09,409,47,48,47,48,138,,,,,,,2,,,
359,15NOV2022,359,14,16:11,407,48,47,48,47,-1,,,,,,,6,,1,
360,15NOV2022,360,2,16:12,303,48,18,48,18,37,,,,,,,1036,,20,1
361,15NOV2022,361,7,16:13,419,,,40,47,,,1,HL,,,R60,,,,
362,15NOV2022,362,11,16:13,511,24,34,24,34,53,,,,,,,254,,8,1
363,15NOV2022,363,6,16:15,115,34,43,34,43,224,,,,,,,533,,9,
364,15NOV2022,364,1,16:15,317,18,48,18,48,32,,,,,,,454,,24,3
365,15NOV2022,365,3,16:15,223,43,40,43,40,63,,,,,,,429,,4,
366,15NOV2022,366,8,16:18,407,47,40,47,40,19,,,,,,,515,9,18,8
367,15NOV2022,367,5,16:19,103,43,34,43,34,43,363,1,AD,0.00888888888888889,,S20,378,,12,2
368,15NOV2022,368,4,16:19,211,40,43,40,43,356,290,1,LR,166,13.8333333333333,A10,292,141,177,163
369,15NOV2022,369,12,16:21,503,34,24,34,24,62,,,,,,,330,,10,
370,15NOV2022,370,13,16:24,411,47,48,47,48,116,,,,,,,6,,,
371,15NOV2022,371,14,16:26,409,48,47,48,47,-9,,,,,,,8,,2,2
372,15NOV2022,372,2,16:27,305,48,18,48,18,49,,,,,,,1120,,25,6
373,15NOV2022,373,7,16:28,421,40,47,40,47,-10,,,,,,,715,42,39,26
374,15NOV2022,374,11,16:28,513,24,34,24,34,71,,,,,,,248,,12,
375,15NOV2022,375,6,16:30,117,34,43,34,43,188,,,,,,,449,,12,3
376,15NOV2022,376,1,16:30,319,18,48,18,48,118,,,,,,,441,1,18,2
377,15NOV2022,377,3,16:30,201,43,40,43,40,191,,,,,,,382,,10,1
378,15NOV2022,378,8,16:33,409,47,40,47,40,27,,,,,,,581,4,12,4
379,15NOV2022,379,4,16:34,213,40,43,40,43,222,,,,,,,242,1,11,6
380,15NOV2022,380,5,16:34,105,,,43,34,,,1,HL,,,S50,,,,
381,15NOV2022,381,12,16:36,505,34,24,34,24,83,,,,,,,535,2,45,35
382,15NOV2022,382,13,16:39,413,47,48,47,48,111,,,,,,,1,,,
383,15NOV2022,383,14,16:41,411,48,47,48,47,68,,,,,,,10,,2,2
384,15NOV2022,384,2,16:42,307,48,18,48,18,228,,,,,,,1333,,28,51
385,15NOV2022,385,7,16:43,423,40,47,40,47,-6,,,,,,,732,,18,3
386,15NOV2022,386,11,16:43,515,24,34,24,34,96,,,,,,,215,,4,
387,15NOV2022,387,6,16:45,119,34,43,34,43,103,,,,,,,630,,9,1
388,15NOV2022,388,1,16:45,321,18,48,18,48,198,,,,,,,605,4,12,8
389,15NOV2022,389,3,16:45,203,43,40,43,40,81,,,,,,,393,1,9,1
390,15NOV2022,390,8,16:48,411,47,40,47,40,49,,,,,,,713,6,14,4
391,15NOV2022,391,5,16:49,107,43,34,43,34,67,345,1,AD,0.0622222222222222,,S20,317,24,39,26
392,15NOV2022,392,4,16:49,215,40,43,40,43,90,,,,,,,298,,12,3
393,15NOV2022,393,12,16:51,507,34,24,34,24,54,,,,,,,659,,16,2
394,15NOV2022,394,13,16:54,415,47,48,47,48,92,,,,,,,3,,,
395,15NOV2022,395,14,16:56,413,48,47,48,47,-9,,,,,,,4,,1,1
396,15NOV2022,396,2,16:57,309,48,18,48,18,56,,,,,,,1131,,32,32
397,15NOV2022,397,7,16:58,401,40,47,40,47,-1,,,,,,,603,,21,6
398,15NOV2022,398,11,16:58,517,24,34,24,34,12,,,,,,,341,34,64,48
399,15NOV2022,399,6,17:00,121,34,43,34,43,304,,,,,,,640,17,58,42
400,15NOV2022,400,1,17:00,323,18,48,18,48,464,373,1,LR,55,5.69861111111111,Y10,514,,49,40
401,15NOV2022,401,3,17:00,205,43,40,43,40,113,,,,,,,369,,13,2
402,15NOV2022,402,8,17:03,413,47,40,47,40,78,,,,,,,631,3,17,2
403,15NOV2022,403,4,17:04,217,40,43,40,43,306,,,,,,,226,1,15,15
404,15NOV2022,404,5,17:04,109,,,43,34,,,1,HL,,,S50,,,,
405,15NOV2022,405,12,17:06,509,34,24,34,24,73,,,,,,,617,,20,
406,15NOV2022,406,13,17:09,417,47,48,47,48,307,367,1,LA,5,0.509722222222222,W40,5,,1,1
407,15NOV2022,407,14,17:11,415,48,47,48,47,199,,,,,,,5,,3,3
408,15NOV2022,408,2,17:12,311,48,18,48,18,60,,,,,,,1119,,39,10
409,15NOV2022,409,7,17:13,403,40,47,40,47,-16,,,,,,,571,,16,2
410,15NOV2022,410,11,17:13,519,24,34,24,34,142,,,,,,,144,,8,
411,15NOV2022,411,6,17:15,123,34,43,34,43,468,363,1,LR,55,5.54583333333333,S40,580,26,72,49
412,15NOV2022,412,1,17:15,325,18,48,18,48,333,420,1,AD,0.0252777777777778,,C80,372,94,81,71
413,15NOV2022,413,3,17:15,207,43,40,43,40,1128,1247,2,LA DH,93,58.7494444444445,S50 R40,275,142,145,134
414,15NOV2022,414,8,17:18,415,47,40,47,40,25,,,,,,,573,2,16,5
415,15NOV2022,415,5,17:19,111,43,34,43,34,37,,,,,,,269,14,17,9
416,15NOV2022,416,4,17:19,219,40,43,40,43,445,417,1,AD,0.00194444444444444,,S40,171,3,23,17
417,15NOV2022,417,12,17:21,511,34,24,34,24,43,,,,,,,530,2,18,7
418,15NOV2022,418,13,17:24,419,,,47,48,,,1,HL,,,W40,,,,
419,15NOV2022,419,14,17:26,417,48,47,48,47,24,,,,,,,10,,3,3
420,15NOV2022,420,2,17:27,313,48,18,48,18,253,349,1,DH,591,57.2941666666667,K20,842,416,427,425
421,15NOV2022,421,7,17:28,405,40,47,40,47,5,,,,,,,419,,10,2
422,15NOV2022,422,11,17:28,501,24,34,24,34,10,,,,,,,423,41,159,138
423,15NOV2022,423,6,17:30,101,34,43,34,43,205,,,,,,,494,,10,1
424,15NOV2022,424,1,17:30,301,18,48,18,48,96,,,,,,,242,,11,2
425,15NOV2022,425,3,17:30,209,43,40,43,40,635,636,2,LD CD,217,9.215,S50 R20,199,91,92,84
426,15NOV2022,426,8,17:33,417,47,40,47,40,858,813,1,LR,205,46.2958333333333,R40,547,168,143,132
427,15NOV2022,427,5,17:34,113,43,34,43,34,30,,,,,,,159,9,11,10
428,15NOV2022,428,4,17:34,221,40,43,40,43,466,421,1,AD,0.0586111111111111,,S40,186,19,35,36
429,15NOV2022,429,12,17:36,513,34,24,34,24,29,,,,,,,388,1,19,2
430,15NOV2022,430,13,17:39,421,47,48,47,48,98,,,,,,,4,,2,2
431,15NOV2022,431,14,17:41,419,,,48,47,,,1,HL,,,Y10,,,,
432,15NOV2022,432,2,17:42,315,48,18,48,18,76,,,,,,,713,6,16,1
433,15NOV2022,433,7,17:43,407,40,47,40,47,-28,,,,,,,313,,13,3
434,15NOV2022,434,11,17:43,503,24,34,24,34,112,,,,,,,166,,8,
435,15NOV2022,435,6,17:45,103,34,43,34,43,123,,,,,,,451,,7,1
436,15NOV2022,436,1,17:45,303,18,48,18,48,63,,,,,,,232,,9,
437,15NOV2022,437,3,17:45,211,43,40,43,40,108,,,,,,,297,45,77,53
438,15NOV2022,438,8,17:48,419,,,47,40,,,1,HL,,,W40,,,,
439,15NOV2022,439,5,17:49,115,43,34,43,34,240,300,1,LR,7,0.583333333333333,S40,120,5,8,6
440,15NOV2022,440,4,17:49,223,40,43,40,43,266,,,,,,,150,,18,13
441,15NOV2022,441,12,17:51,515,34,24,34,24,151,,,,,,,330,2,17,6
442,15NOV2022,442,13,17:54,423,47,48,47,48,205,,,,,,,4,,,
443,15NOV2022,443,14,17:56,421,48,47,48,47,17,,,,,,,8,,6,6
444,15NOV2022,444,2,17:57,317,48,18,48,18,138,,,,,,,726,135,134,111
445,15NOV2022,445,7,17:58,409,40,47,40,47,23,,,,,,,340,,13,1
446,15NOV2022,446,11,17:58,505,24,34,24,34,88,,,,,,,142,,4,
447,15NOV2022,447,6,18:00,105,,,34,43,,,1,HL,,,M90,,,,
448,15NOV2022,448,1,18:00,305,18,48,18,48,183,,,,,,,314,,12,
449,15NOV2022,449,3,18:00,213,43,40,43,40,63,,,,,,,190,,7,1
450,15NOV2022,450,8,18:03,421,47,40,47,40,22,,,,,,,407,127,99,92
451,15NOV2022,451,5,18:04,117,43,34,43,34,48,373,1,AD,0.00861111111111111,,S20,168,,5,2
452,15NOV2022,452,4,18:04,201,40,43,40,43,252,,,,,,,169,7,20,12
453,15NOV2022,453,12,18:06,517,34,24,34,24,266,,,,,,,556,57,175,160
454,15NOV2022,454,13,18:09,401,47,48,47,48,265,,,,,,,,,,
455,15NOV2022,455,14,18:11,423,48,47,48,47,13,,,,,,,2,,1,1
456,15NOV2022,456,2,18:12,319,48,18,48,18,125,,,,,,,559,,19,11
457,15NOV2022,457,7,18:13,411,40,47,40,47,104,,,,,,,300,1,15,5
458,15NOV2022,458,11,18:13,507,24,34,24,34,174,,,,,,,64,,5,1
459,15NOV2022,459,6,18:15,107,34,43,34,43,194,,,,,,,397,111,72,65
460,15NOV2022,460,1,18:15,307,18,48,18,48,634,591,1,DH,56,57.2941666666667,C20,142,46,65,57
461,15NOV2022,461,3,18:15,215,43,40,43,40,172,,,,,,,177,,10,2
462,15NOV2022,462,8,18:18,423,47,40,47,40,120,,,,,,,304,7,14,8
463,15NOV2022,463,5,18:19,119,43,34,43,34,46,,,,,,,104,,9,1
464,15NOV2022,464,4,18:19,203,40,43,40,43,299,,,,,,,88,,9,8
465,15NOV2022,465,12,18:21,519,34,24,34,24,200,,,,,,,183,1,11,5
466,15NOV2022,466,13,18:24,403,47,48,47,48,491,428,1,LR,3,0.356666666666667,Y10,3,,1,1
467,15NOV2022,467,14,18:26,401,48,47,48,47,-9,,,,,,,2,,4,3
468,15NOV2022,468,2,18:27,321,48,18,48,18,224,,,,,,,553,46,10,
469,15NOV2022,469,7,18:28,413,40,47,40,47,-27,,,,,,,217,,7,
470,15NOV2022,470,11,18:28,509,24,34,24,34,65,,,,,,,88,,1,
471,15NOV2022,471,6,18:30,109,,,34,43,,,1,HL,,,M90,,,,
472,15NOV2022,472,1,18:30,309,18,48,18,48,127,375,1,AD,0.0377777777777778,,C80,203,12,30,25
473,15NOV2022,473,3,18:30,217,,,43,40,,,1,HL,,,S50,,,,
474,15NOV2022,474,8,18:33,401,47,40,47,40,56,,,,,,,219,3,7,3
475,15NOV2022,475,4,18:34,205,40,43,40,43,160,,,,,,,133,5,25,20
476,15NOV2022,476,5,18:34,121,43,34,43,34,111,,,,,,,121,33,37,24
477,15NOV2022,477,12,18:36,501,34,24,34,24,208,,,,,,,268,60,66,62
478,15NOV2022,478,13,18:39,405,47,48,47,48,92,,,,,,,2,,,
479,15NOV2022,479,14,18:41,403,48,47,48,47,47,,,,,,,9,,6,5
480,15NOV2022,480,2,18:42,323,48,18,48,18,291,,,,,,,453,174,165,150
481,15NOV2022,481,7,18:43,415,40,47,40,47,129,,,,,,,228,32,34,29
482,15NOV2022,482,11,18:43,511,24,34,24,34,136,,,,,,,65,,1,
483,15NOV2022,483,6,18:45,111,34,43,34,43,164,,,,,,,224,41,35,28
484,15NOV2022,484,1,18:45,311,18,48,18,48,299,313,1,AD,0.0927777777777778,,M10,146,26,31,21
485,15NOV2022,485,3,18:45,219,43,40,43,40,389,,,,,,,187,24,37,33
486,15NOV2022,486,8,18:48,403,47,40,47,40,212,,,,,,,250,10,23,15
487,15NOV2022,487,4,18:49,207,40,43,40,43,451,525,1,LD,6,0.875,R60,112,33,55,47
488,15NOV2022,488,12,18:51,503,34,24,34,24,57,,,,,,,139,,5,1
489,15NOV2022,489,13,18:54,407,47,48,47,48,170,,,,,,,2,,,
490,15NOV2022,490,14,18:56,405,48,47,48,47,-44,,,,,,,3,,1,1
491,15NOV2022,491,2,18:57,325,48,18,48,18,420,356,1,LR,6,0.593333333333333,C88,205,,4,2
492,15NOV2022,492,11,18:58,513,24,34,24,34,308,326,1,AD,0.0933333333333333,,L10,40,2,8,3
493,15NOV2022,493,7,18:58,417,40,47,40,47,226,,,,,,,181,10,13,10
494,15NOV2022,494,6,19:00,113,34,43,34,43,163,,,,,,,175,,2,
495,15NOV2022,495,1,19:00,313,18,48,18,48,324,354,1,LR,67,7.16527777777778,K10,166,78,97,86
496,15NOV2022,496,3,19:00,221,43,40,43,40,630,313,1,LA,11,0.956388888888889,S50,148,70,66,65
497,15NOV2022,497,8,19:03,405,47,40,47,40,390,312,1,LR,15,1.375,W10,266,144,118,103
498,15NOV2022,498,4,19:04,209,40,43,40,43,445,387,1,CD,49,2.71083333333333,K20,62,35,45,35
499,15NOV2022,499,12,19:06,505,34,24,34,24,15,,,,,,,141,1,4,3
500,15NOV2022,500,13,19:10,409,47,48,47,48,199,,,,,,,1,,,
501,15NOV2022,501,2,19:12,301,48,18,48,18,186,,,,,,,323,18,29,21
502,15NOV2022,502,14,19:13,407,48,47,48,47,93,,,,,,,7,,,
503,15NOV2022,503,11,19:13,515,24,34,24,34,62,,,,,,,142,11,6,4
504,15NOV2022,504,7,19:13,419,40,47,40,47,938,1203,2,LD AD,4.14333333333333,0.696666666666667,R60 K10,102,21,24,18
505,15NOV2022,505,6,19:15,115,34,43,34,43,289,,,,,,,157,,4,3
506,15NOV2022,506,1,19:15,315,18,48,18,48,-94,,,,,,,113,,5,
507,15NOV2022,507,3,19:15,223,43,40,43,40,775,319,1,LR,6,0.531666666666667,R60,74,,5,6
508,15NOV2022,508,4,19:19,211,40,43,40,43,454,395,1,LR,38,3.30388888888889,K20,76,44,43,39
509,15NOV2022,509,8,19:21,407,47,40,47,40,693,379,1,LR,24,2.52666666666667,R60,196,38,58,53
510,15NOV2022,510,12,19:21,507,34,24,34,24,69,,,,,,,104,2,10,2
511,15NOV2022,511,13,19:25,411,47,48,47,48,157,,,,,,,4,,,
512,15NOV2022,512,14,19:26,409,48,47,48,47,34,,,,,,,2,,,
513,15NOV2022,513,2,19:27,303,48,18,48,18,318,,,,,,,208,5,8,3
514,15NOV2022,514,11,19:29,517,24,34,24,34,306,,,,,,,122,29,56,50
515,15NOV2022,515,3,19:30,201,43,40,43,40,1031,983,2,CD LR,50,3.375,R50 R60,110,,3,5
516,15NOV2022,516,1,19:30,317,18,48,18,48,90,,,,,,,167,1,6,5
517,15NOV2022,517,8,19:34,409,47,40,47,40,845,477,1,DH,11,57.2941666666667,R50,167,2,13,9
518,15NOV2022,518,4,19:34,213,40,43,40,43,478,311,1,CD,11,0.491388888888889,S20,51,,4,3
519,15NOV2022,519,12,19:38,509,34,24,34,24,335,,,,,,,196,,45,40
520,15NOV2022,520,13,19:40,413,47,48,47,48,156,,,,,,,,,,
521,15NOV2022,521,14,19:42,411,48,47,48,47,70,,,,,,,1,,,
522,15NOV2022,522,2,19:42,305,48,18,48,18,15,,,,,,,191,,6,1
523,15NOV2022,523,11,19:43,519,24,34,24,34,100,,,,,,,70,,2,2
524,15NOV2022,524,1,19:47,319,18,48,18,48,7,,,,,,,154,3,11,6
525,15NOV2022,525,3,19:47,203,43,40,43,40,268,,1,DH,,57.2941666666667,R50,96,,8,8
526,15NOV2022,526,4,19:49,215,40,43,40,43,114,,,,,,,93,,3,
527,15NOV2022,527,8,19:51,411,47,40,47,40,1401,1259,1,LR,8,2.79777777777778,R60,172,4,16,13
528,15NOV2022,528,12,19:51,511,34,24,34,24,65,,,,,,,113,3,8,1
529,15NOV2022,529,11,19:53,501,24,34,24,34,-20,,,,,,,105,,3,
530,15NOV2022,530,13,19:55,415,47,48,47,48,188,,,,,,,5,,,
531,15NOV2022,531,14,19:56,413,48,47,48,47,48,,,,,,,7,,,
532,15NOV2022,532,2,20:00,307,48,18,48,18,212,,,,,,,245,7,17,14
533,15NOV2022,533,1,20:00,321,18,48,18,48,-30,,,,,,,172,31,30,26
534,15NOV2022,534,3,20:02,205,43,40,43,40,849,435,2,ND LR,15,0.3625,A40 R60,42,5,3,3
535,15NOV2022,535,8,20:04,413,47,40,47,40,911,851,2,CD AD,134.119722222222,6.51472222222222,K30 R60,125,45,58,53
536,15NOV2022,536,4,20:06,217,,,40,43,,,1,HL,,,R60,,,,
537,15NOV2022,537,12,20:08,513,34,24,34,24,238,,,,,,,146,,2,
538,15NOV2022,538,11,20:13,503,24,34,24,34,217,,,,,,,59,,2,
539,15NOV2022,539,14,20:14,415,48,47,48,47,11,,,,,,,7,,1,1
540,15NOV2022,540,3,20:17,207,43,40,43,40,1548,1165,2,DH LR,8,58.0019444444445,R50 R60,106,4,14,11
541,15NOV2022,541,4,20:19,219,40,43,40,43,88,,,,,,,153,47,56,45
542,15NOV2022,542,8,20:21,415,47,40,47,40,1543,984,1,LR,5,1.36666666666667,R60,181,,4,2
543,15NOV2022,543,2,20:29,311,48,18,48,18,291,,,,,,,291,106,141,135
544,15NOV2022,544,1,20:30,325,18,48,18,48,164,,,,,,,235,13,17,9
545,15NOV2022,545,12,20:30,515,34,24,34,24,-168,,,,,,,135,1,3,3
546,15NOV2022,546,14,20:31,313,48,47,48,47,300,,,,,,,3,,1,
547,15NOV2022,547,11,20:38,505,24,34,24,34,171,,,,,,,196,5,2,1
548,15NOV2022,548,12,20:45,517,34,24,34,24,59,,,,,,,144,1,4,
549,15NOV2022,549,3,20:47,211,43,40,43,40,378,,,,,,,216,144,172,166
550,15NOV2022,550,4,20:49,223,40,43,40,43,285,,,,,,,150,,9,2
551,15NOV2022,551,13,20:52,313,47,48,47,48,66,,,,,,,10,,,
552,15NOV2022,552,2,20:59,313,48,18,48,18,1099,616,1,LR,55,8.8,C60,435,307,307,301
553,15NOV2022,553,1,21:00,303,18,48,18,48,1060,1075,1,LR,83,24.8308333333333,M10,170,91,107,104
554,15NOV2022,554,14,21:01,317,48,47,48,47,178,,,,,,,16,,,
555,15NOV2022,555,11,21:07,509,24,34,24,34,874,935,1,DH,48,57.2941666666667,M10,242,126,138,136
556,15NOV2022,556,12,21:15,501,34,24,34,24,1494,1413,1,LR,178,69.0738888888889,M10,187,133,148,147
557,15NOV2022,557,3,21:17,215,43,40,43,40,111,,,,,,,103,,2,
558,15NOV2022,558,4,21:19,203,40,43,40,43,688,517,1,LD,3,0.430833333333333,R60,103,81,87,85
559,15NOV2022,559,13,21:22,317,47,48,47,48,207,,,,,,,7,,,
560,15NOV2022,560,2,21:29,317,48,18,48,18,995,790,1,DH,187,57.2941666666667,M20,370,242,269,261
561,15NOV2022,561,14,21:30,321,48,47,48,47,237,,,,,,,21,,,
562,15NOV2022,562,1,21:31,307,18,48,18,48,436,338,1,LR,33,3.14416666666667,C20,186,150,158,145
563,15NOV2022,563,11,21:38,513,24,34,24,34,481,321,1,DH,67,57.2941666666667,M10,197,124,132,126
564,15NOV2022,564,12,21:45,505,34,24,34,24,1116,811,2,LD DH,123,57.7927777777778,M90 M30,165,90,95,92
565,15NOV2022,565,3,21:47,219,43,40,43,40,611,,,,,,,178,96,140,135
566,15NOV2022,566,4,21:50,207,40,43,40,43,82,,,,,,,72,15,27,24
567,15NOV2022,567,13,21:52,321,47,48,47,48,-13,,,,,,,,,,
568,15NOV2022,568,2,21:59,321,48,18,48,18,951,329,1,LD,77,7.03694444444445,Y10,402,290,295,286
569,15NOV2022,569,14,22:00,325,48,47,48,47,94,,,,,,,29,,,
570,15NOV2022,570,1,22:01,311,18,48,18,48,240,,,,,,,107,34,46,42
571,15NOV2022,571,11,22:08,517,24,34,24,34,115,,,,,,,127,1,2,1
572,15NOV2022,572,12,22:15,509,34,24,34,24,356,,,,,,,193,85,87,86
573,15NOV2022,573,3,22:17,223,,,43,40,,,1,HL,,,S50,,,,
574,15NOV2022,574,4,22:20,211,40,43,40,43,187,325,1,AD,0.0958333333333333,,K20,116,14,48,46
575,15NOV2022,575,13,22:22,325,47,48,47,48,-13,,,,,,,4,,,
576,15NOV2022,576,2,22:29,325,48,18,48,18,976,462,1,DH,103,57.2941666666667,K30,219,142,133,123
577,15NOV2022,577,1,22:31,313,18,48,18,48,1283,887,1,LD,6,1.47833333333333,C88,232,115,65,58
578,15NOV2022,578,14,22:31,303,48,47,48,47,854,917,1,LD,16,4.07555555555556,Y10,16,,8,8
579,15NOV2022,579,11,22:38,501,24,34,24,34,-6,,,,,,,128,6,6,6
580,15NOV2022,580,12,22:45,513,34,24,34,24,345,,,,,,,159,42,49,47
581,15NOV2022,581,3,22:47,203,43,40,43,40,659,469,1,LA,10,1.30277777777778,S50,244,197,228,224
582,15NOV2022,582,4,22:50,215,40,43,40,43,404,380,1,LA,2,0.211111111111111,R60,56,15,24,20
583,15NOV2022,583,13,22:52,303,47,48,47,48,67,,,,,,,3,,,
584,15NOV2022,584,2,22:59,303,48,18,48,18,641,511,1,AD,0.141388888888889,,K30,266,139,126,124
585,15NOV2022,585,1,23:01,317,48,48,18,48,1449,,1,ND,,,M10,,,,
586,15NOV2022,586,14,23:01,307,48,47,48,47,350,377,1,LA,15,1.57083333333333,Y10,15,,12,11
587,15NOV2022,587,11,23:08,505,24,34,24,34,80,,,,,,,35,7,3,
588,15NOV2022,588,12,23:15,517,34,24,34,24,172,,,,,,,154,1,6,1
589,15NOV2022,589,3,23:17,207,43,40,43,40,242,,,,,,,81,,2,1
590,15NOV2022,590,4,23:20,219,40,43,40,43,387,,,,,,,86,13,33,31
591,15NOV2022,591,13,23:22,307,47,48,47,48,-8,,,,,,,,,,
592,15NOV2022,592,2,23:29,307,48,18,48,18,153,,,,,,,230,6,6,2
593,15NOV2022,593,1,23:31,321,18,48,18,48,503,318,1,DH,6,57.2941666666667,K30,24,21,22,19
594,15NOV2022,594,14,23:31,311,48,47,48,47,190,,,,,,,7,,,
595,15NOV2022,595,11,23:38,509,24,34,24,34,319,311,1,DH,9,57.2941666666667,M10,28,15,18,17
596,15NOV2022,596,12,23:45,501,34,24,34,24,187,,,,,,,102,,1,
597,15NOV2022,597,3,23:47,211,43,40,43,40,578,,,,,,,44,21,35,32
598,15NOV2022,598,4,23:50,223,,,40,43,,,1,HL,,,R60,,,,
599,15NOV2022,599,13,23:52,311,47,48,47,48,17,,,,,,,,,,
600,15NOV2022,600,2,24:00,311,48,18,48,18,226,305,1,LD,45,3.8125,Y10,102,24,37,35
601,15NOV2022,601,11,24:00,513,24,34,24,34,321,,,,,,,19,,3,3
602,15NOV2022,602,14,24:01,313,,,48,47,,,1,HL,,,Y10,,,,
603,15NOV2022,603,1,24:10,325,18,48,18,48,1193,791,1,DH,7,57.2941666666667,W30,24,12,22,22
604,15NOV2022,604,11,24:20,517,24,34,24,34,270,,,,,,,17,,,
605,15NOV2022,605,12,24:30,505,34,24,34,24,681,,,,,,,23,13,14,14
606,15NOV2022,606,4,24:30,203,40,43,40,43,856,332,1,AD,0.0502777777777778,,K20,41,31,38,36
607,15NOV2022,607,14,24:31,317,,,48,47,,,1,HL,,,Y10,,,,
608,15NOV2022,608,14,25:01,321,48,47,48,47,639,566,1,LA,,,Y10,,,,
609,15NOV2022,609,1,04:42,301,15,48,15,48,748,347,2,LD ND,161,5.59055555555556,C60 M30,279,103,103,102
610,15NOV2022,610,6,04:45,119,34,43,34,43,19,,,,,,,83,,,
611,15NOV2022,611,5,04:46,103,7,34,7,34,244,,,,,,,156,5,4,4
612,15NOV2022,612,5,04:49,107,43,34,43,34,140,,,,,,,177,4,2,
613,15NOV2022,613,4,04:49,215,40,43,40,43,-20,,,,,,,39,,2,
614,15NOV2022,614,12,04:51,511,34,24,34,24,287,,,,,,,29,2,4,4
615,15NOV2022,615,6,04:56,113,8,43,8,43,190,,,,,,,5,,,
616,15NOV2022,616,2,04:57,317,48,18,48,18,438,355,1,LR,9,0.8875,C88,73,,7,7
617,15NOV2022,617,1,04:58,303,15,48,15,48,109,,,,,,,165,,13,7
618,15NOV2022,618,7,04:58,401,40,47,40,47,93,,,,,,,241,27,19,19
619,15NOV2022,619,3,04:59,201,7,40,7,40,239,,,,,,,35,,,
620,15NOV2022,620,11,04:59,501,24,34,24,34,123,,,,,,,170,8,5,2
621,15NOV2022,621,6,05:00,121,34,43,34,43,39,,,,,,,66,,3,
622,15NOV2022,622,1,05:00,305,18,48,18,48,247,,,,,,,450,,6,4
623,15NOV2022,623,3,05:00,205,43,40,43,40,151,,,,,,,68,1,2,
624,15NOV2022,624,5,05:02,105,7,34,7,34,2,,,,,,,98,1,2,1
625,15NOV2022,625,5,05:04,109,43,34,43,34,180,,,,,,,155,,1,
626,15NOV2022,626,3,05:04,203,9,40,9,40,122,,,,,,,76,,1,4
627,15NOV2022,627,4,05:05,217,40,43,40,43,103,,,,,,,63,13,17,14
628,15NOV2022,628,13,05:05,319,47,48,47,48,50,,,,,,,3,,,
629,15NOV2022,629,12,05:06,513,34,24,34,24,38,,,,,,,35,,1,1
630,15NOV2022,630,2,05:12,319,48,18,48,18,274,,,,,,,114,16,3,3
631,15NOV2022,631,7,05:13,403,40,47,40,47,-4,,,,,,,117,42,3,2
632,15NOV2022,632,6,05:14,123,34,43,34,43,38,,,,,,,55,,1,1
633,15NOV2022,633,6,05:14,115,8,43,8,43,-46,,,,,,,4,,1,
