Id,RevDate,RunKey,Route,SDispatch,SchedTrain,ActOrigin,ActDest,SchedOrigin,SchedDest,EOLDelay,TotalDelay,DelayCount,DelayCodes,PassDelay,PDelay,Locs,Exits,HPOT,LPOT,UPOT
293,13NOV2022,293,4,19:19,207,R60,S50,40,43,-5,,,"",,,"",94,,5,4
294,13NOV2022,294,12,19:21,505,M90,L30,34,24,122,,,"",,,"",168,,15,20
295,13NOV2022,295,11,19:22,509,L30,M90,24,34,38,,,"",,,"",133,2,3,2
296,13NOV2022,296,2,19:27,305,Y10,C50,48,14,181,,,"",,,"",233,2,5,1
297,13NOV2022,297,1,19:30,321,C88,C60,18,15,-3,,,"",,,"",2,,1,
298,13NOV2022,298,14,19:32,407,Y10,W40,48,47,12,,,"",,,"",5,,,
299,13NOV2022,299,8,19:40,407,W40,R60,47,40,251,,,"",,,"",140,6,8,5
300,13NOV2022,300,2,19:40,323,C60,C88,15,18,17,,,"",,,"",5,,,
301,13NOV2022,301,13,19:44,411,W40,Y10,47,48,100,,,"",,,"",1,,,
302,13NOV2022,302,3,19:47,203,S50,R60,43,40,191,393,1,LD,12,1.31,S50,160,4,12,6
303,13NOV2022,303,1,19:48,301,C50,Y10,14,48,159,,,"",,,"",192,,2,1
304,13NOV2022,304,4,19:49,209,"","",40,43,,,1,HL,,,R60,,,,
305,13NOV2022,305,12,19:51,507,M90,L30,34,24,179,,,"",,,"",129,10,17,14
306,13NOV2022,306,11,19:53,501,L30,M90,24,34,-21,,,"",,,"",134,5,11,1
307,13NOV2022,307,8,19:59,411,Y10,W40,48,47,496,400,1,LD,4,0.444444444444444,Y10,4,,1,1
308,13NOV2022,308,2,19:59,307,Y10,C50,48,14,387,,,"",,,"",246,31,51,47
309,13NOV2022,309,1,20:00,323,C88,C60,18,15,26,,,"",,,"",,,,
310,13NOV2022,310,2,20:10,321,C60,C88,15,18,-24,,,"",,,"",6,,,
311,13NOV2022,311,13,20:14,413,W40,Y10,47,48,487,526,1,LD,5,0.730555555555556,W40,1,,1,1
312,13NOV2022,312,1,20:16,303,C50,Y10,14,48,130,,,"",,,"",240,5,42,34
313,13NOV2022,313,3,20:17,205,S50,R60,43,40,96,,,"",,,"",158,,6,4
314,13NOV2022,314,4,20:19,211,R60,S50,40,43,-77,,,"",,,"",181,20,55,44
315,13NOV2022,315,11,20:23,503,L30,M90,24,34,-22,,,"",,,"",97,6,9,6
316,13NOV2022,316,2,20:29,309,Y10,C50,48,14,111,,,"",,,"",205,5,5,
317,13NOV2022,317,1,20:30,321,C88,C60,18,15,2,,,"",,,"",2,,,
318,13NOV2022,318,12,20:31,509,M90,L30,34,24,71,,,"",,,"",154,,7,3
319,13NOV2022,319,14,20:31,311,Y10,W40,48,47,132,,,"",,,"",19,,3,3
320,13NOV2022,320,2,20:40,323,C60,C88,15,18,20,,,"",,,"",4,,,
321,13NOV2022,321,1,20:46,305,C50,Y10,14,48,28,,,"",,,"",266,2,18,2
322,13NOV2022,322,3,20:47,207,S50,R60,43,40,13,,,"",,,"",155,1,6,1
323,13NOV2022,323,4,20:49,201,R60,S50,40,43,-32,,,"",,,"",91,,3,
324,13NOV2022,324,13,20:52,311,W40,Y10,47,48,26,,,"",,,"",8,,,
325,13NOV2022,325,11,20:53,505,L30,M90,24,34,-12,,,"",,,"",85,1,2,
326,13NOV2022,326,2,20:59,311,Y10,C50,48,14,359,,,"",,,"",213,8,45,40
327,13NOV2022,327,12,21:00,501,M90,L30,34,24,97,,,"",,,"",104,,1,
328,13NOV2022,328,1,21:01,323,C88,C60,18,15,65,,,"",,,"",1,,,
329,13NOV2022,329,14,21:01,301,Y10,W40,48,47,110,,,"",,,"",14,,1,
330,13NOV2022,330,2,21:13,321,C60,C88,15,18,-24,,,"",,,"",7,,,
331,13NOV2022,331,3,21:17,209,S50,R60,43,40,-17,,,"",,,"",174,1,5,
332,13NOV2022,332,1,21:17,307,C50,Y10,14,48,141,,,"",,,"",185,1,9,
333,13NOV2022,333,4,21:20,203,R60,S50,40,43,-36,,,"",,,"",75,3,4,
334,13NOV2022,334,13,21:22,301,W40,Y10,47,48,82,,,"",,,"",1,,,
335,13NOV2022,335,11,21:23,507,L30,M90,24,34,25,,,"",,,"",91,,1,
336,13NOV2022,336,2,21:29,301,Y10,C50,48,14,36,,,"",,,"",165,2,4,
337,13NOV2022,337,14,21:30,303,Y10,W40,48,47,189,,,"",,,"",28,,,
338,13NOV2022,338,12,21:30,503,M90,L30,34,24,112,,,"",,,"",97,,1,1
339,13NOV2022,339,1,21:31,321,C88,C60,18,15,3,,,"",,,"",3,,,
340,13NOV2022,340,2,21:43,323,C60,C88,15,18,-94,,,"",,,"",1,,,
341,13NOV2022,341,3,21:47,211,S50,R60,43,40,112,,,"",,,"",276,,5,
342,13NOV2022,342,1,21:47,309,C50,Y10,14,48,169,,,"",,,"",185,1,5,1
343,13NOV2022,343,4,21:50,205,R60,S50,40,43,-65,,,"",,,"",91,,7,1
344,13NOV2022,344,13,21:52,303,W40,Y10,47,48,-39,,,"",,,"",,,,
345,13NOV2022,345,11,21:53,509,L30,M90,24,34,-10,,,"",,,"",108,2,4,1
346,13NOV2022,346,2,21:59,303,Y10,C50,48,14,136,,,"",,,"",262,1,1,5
347,13NOV2022,347,12,22:00,505,M90,L30,34,24,606,379,1,DH,62,24.2533333333333,A10,130,61,81,78
348,13NOV2022,348,14,22:00,305,Y10,W40,48,47,138,,,"",,,"",16,,,
349,13NOV2022,349,1,22:01,323,C88,C60,18,15,-18,,,"",,,"",1,,,
350,13NOV2022,350,2,22:13,321,C60,C88,15,18,-56,,,"",,,"",4,,,
351,13NOV2022,351,3,22:17,201,S50,R60,43,40,413,442,1,AD,0.0438888888888889,,A60 A50,139,94,107,105
352,13NOV2022,352,1,22:17,311,C50,Y10,14,48,73,,,"",,,"",154,7,9,1
353,13NOV2022,353,4,22:20,207,R60,S50,40,43,-82,,,"",,,"",61,,1,
354,13NOV2022,354,13,22:22,305,W40,Y10,47,48,6,,,"",,,"",1,,,
355,13NOV2022,355,11,22:23,501,L30,M90,24,34,32,,,"",,,"",155,,2,
356,13NOV2022,356,2,22:29,305,Y10,C50,48,14,58,,,"",,,"",149,3,3,
357,13NOV2022,357,12,22:30,507,M90,L30,34,24,73,,,"",,,"",105,,1,5
358,13NOV2022,358,1,22:31,321,C88,C60,18,15,26,,,"",,,"",2,,,
359,13NOV2022,359,14,22:31,307,Y10,W40,48,47,126,,,"",,,"",12,,,
360,13NOV2022,360,2,22:43,323,C60,C88,15,18,-65,,,"",,,"",,,,
361,13NOV2022,361,3,22:47,203,S50,R60,43,40,28,,,"",,,"",52,,3,1
362,13NOV2022,362,1,22:47,301,C50,Y10,14,48,160,,,"",,,"",89,2,4,2
363,13NOV2022,363,4,22:50,209,"","",40,43,,,1,HL,,,R60,,,,
364,13NOV2022,364,13,22:52,307,W40,Y10,47,48,64,,,"",,,"",2,,,
365,13NOV2022,365,11,22:53,503,L30,M90,24,34,142,,,"",,,"",55,,6,
366,13NOV2022,366,2,22:59,307,Y10,C50,48,14,110,,,"",,,"",124,2,7,3
367,13NOV2022,367,12,23:00,509,M90,L30,34,24,49,,,"",,,"",94,4,5,2
368,13NOV2022,368,1,23:01,323,C88,C60,18,15,15,,,"",,,"",,,,
369,13NOV2022,369,14,23:01,309,Y10,W40,48,47,112,,,"",,,"",26,,,
370,13NOV2022,370,2,23:13,321,C60,C88,15,18,-22,,,"",,,"",1,,,
371,13NOV2022,371,3,23:17,205,S50,R60,43,40,106,,,"",,,"",57,,3,2
372,13NOV2022,372,1,23:17,303,C50,Y10,14,48,-51,,,"",,,"",62,6,16,4
373,13NOV2022,373,11,23:20,505,L30,M90,24,34,-14,,,"",,,"",14,,1,
374,13NOV2022,374,4,23:20,211,R60,S50,40,43,-84,,,"",,,"",79,1,29,22
375,13NOV2022,375,13,23:22,309,W40,Y10,47,48,84,,,"",,,"",,,,
376,13NOV2022,376,2,23:29,309,Y10,C50,48,14,122,,,"",,,"",78,,1,
377,13NOV2022,377,12,23:30,501,M90,L30,34,24,207,,,"",,,"",61,,4,4
378,13NOV2022,378,1,23:31,321,C88,C60,18,15,62,,,"",,,"",1,,,
379,13NOV2022,379,14,23:31,311,Y10,W40,48,47,126,,,"",,,"",11,,,
380,13NOV2022,380,2,23:43,323,C60,C88,15,18,-32,,,"",,,"",3,,1,
381,13NOV2022,381,1,23:47,305,C50,Y10,14,48,257,362,1,DH,2,24.2533333333333,C40,21,8,12,7
382,13NOV2022,382,3,23:47,207,S50,R60,43,40,312,341,1,DH,22,24.2533333333333,K30,32,18,22,21
383,13NOV2022,383,4,23:50,201,R60,S50,40,43,298,298,1,DH,7,24.2533333333333,A90,25,,6,4
384,13NOV2022,384,13,23:52,311,W40,Y10,47,48,168,,,"",,,"",,,,
385,13NOV2022,385,11,23:54,507,L30,M90,24,34,-26,,,"",,,"",8,,1,
386,13NOV2022,386,2,24:00,311,Y10,C50,48,14,432,318,1,DH,3,24.2533333333333,K30,53,1,5,3
387,13NOV2022,387,12,24:00,503,M90,L30,34,24,128,,,"",,,"",26,,1,
388,13NOV2022,388,14,24:01,301,Y10,W40,48,47,75,,,"",,,"",6,,,
389,13NOV2022,389,2,24:13,321,C60,C88,15,18,-43,,,"",,,"",,,,
390,13NOV2022,390,11,24:13,509,L30,M90,24,34,86,,,"",,,"",7,,,
391,13NOV2022,391,12,24:30,505,M90,L30,34,24,892,636,1,DH,1,24.2533333333333,A50,12,2,1,1
392,13NOV2022,392,4,24:30,203,R60,S50,40,43,932,929,3,DH CD DH,16,48.8997222222222,K30 K20 A90,11,9,11,10
393,13NOV2022,393,14,24:31,303,Y10,W40,48,47,107,138,1,HL,,,Y10,,,,
394,13NOV2022,394,1,24:31,307,C50,K10,14,48,,378,2,DH OL,13,24.2533333333333,K30 K10,1,,,
395,13NOV2022,395,,,,,,,,,,,,,,,,,,
396,13NOV2022,396,2,24:43,323,C60,C88,15,18,109,,,"",,,"",1,,,
397,13NOV2022,397,14,25:01,305,Y10,W40,48,47,506,544,1,LD,6,0.906666666666667,Y10,6,,5,5
398,13NOV2022,398,2,25:12,321,C60,C88,15,18,-45,,,"",,,"",,,,
399,13NOV2022,399,2,25:47,323,C60,C88,15,18,-67,,,"",,,"",,,,
400,13NOV2022,400,11,07:07,501,L30,M90,24,34,60,,,"",,,"",178,,,
401,13NOV2022,401,12,07:14,507,M90,L30,34,24,127,,,"",,,"",165,,,
402,13NOV2022,402,2,07:27,305,Y10,C50,48,14,119,,,"",,,"",240,2,,
403,13NOV2022,403,7,07:32,401,R60,W40,40,47,78,,,"",,,"",282,9,1,
404,13NOV2022,404,11,07:37,503,L30,M90,24,34,-13,,,"",,,"",214,,2,
405,13NOV2022,405,3,07:44,201,A70,R60,7,40,98,,,"",,,"",177,,,
406,13NOV2022,406,12,07:44,509,M90,L30,34,24,98,,,"",,,"",119,,1,
407,13NOV2022,407,3,07:45,203,S50,R60,43,40,202,,,"",,,"",244,,,1
408,13NOV2022,408,1,07:47,301,C50,Y10,14,48,60,,,"",,,"",310,,4,1
409,13NOV2022,409,4,07:49,209,R60,S50,40,43,-1,,,"",,,"",197,10,,
410,13NOV2022,410,13,07:50,307,W40,Y10,47,48,72,,,"",,,"",3,,,
411,13NOV2022,411,2,07:57,307,Y10,C50,48,14,121,,,"",,,"",186,7,1,
412,13NOV2022,412,1,08:00,321,C88,C60,18,15,48,,,"",,,"",8,,,
413,13NOV2022,413,5,08:02,101,S50,M90,43,34,46,,,"",,,"",138,11,4,
414,13NOV2022,414,6,08:02,107,M90,S50,34,43,33,,,"",,,"",177,,3,
415,13NOV2022,415,7,08:02,403,R60,W40,40,47,70,,,"",,,"",209,,2,2
416,13NOV2022,416,6,08:03,103,A80,S50,8,43,15,,,"",,,"",9,,,
417,13NOV2022,417,11,08:07,505,L30,M90,24,34,13,,,"",,,"",170,,4,
418,13NOV2022,418,8,08:10,411,W40,R60,47,40,31,,,"",,,"",131,12,,1
419,13NOV2022,419,12,08:14,501,M90,L30,34,24,112,,,"",,,"",100,,6,
420,13NOV2022,420,3,08:15,205,S50,R60,43,40,48,,,"",,,"",155,,4,2
421,13NOV2022,421,1,08:17,303,C50,Y10,14,48,63,,,"",,,"",223,3,2,3
422,13NOV2022,422,4,08:17,207,A80,S50,8,43,-76,,,"",,,"",6,,,
423,13NOV2022,423,4,08:19,211,R60,S50,40,43,-39,,,"",,,"",124,,7,5
424,13NOV2022,424,13,08:20,309,W40,Y10,47,48,-35,,,"",,,"",3,,,
425,13NOV2022,425,2,08:27,309,Y10,C50,48,14,136,,,"",,,"",153,1,3,2
426,13NOV2022,426,1,08:30,321,C88,C60,18,15,74,,,"",,,"",10,,1,
427,13NOV2022,427,6,08:31,105,A80,S50,8,43,-90,,,"",,,"",3,,,
428,13NOV2022,428,5,08:32,103,S50,M90,43,34,11,,,"",,,"",123,6,15,9
429,13NOV2022,429,6,08:32,109,M90,S50,34,43,-39,,,"",,,"",116,7,16,13
430,13NOV2022,430,7,08:32,405,R60,M10,40,47,,61,2,ND OL,160,,K10 M10,35,,,
431,13NOV2022,431,,,,,,,,,,,,,,,,,,
432,13NOV2022,432,11,08:37,507,L30,M90,24,34,90,,,"",,,"",245,62,75,53
433,13NOV2022,433,8,08:40,413,W40,R60,47,40,44,,,"",,,"",161,,3,
434,13NOV2022,434,2,08:41,323,C60,C88,15,18,23,,,"",,,"",12,,,
435,13NOV2022,435,13,08:44,401,W40,Y10,47,48,-4,,,"",,,"",1,,,
436,13NOV2022,436,12,08:44,503,M90,L30,34,24,117,,,"",,,"",84,,1,
437,13NOV2022,437,3,08:45,207,S50,R60,43,40,50,,,"",,,"",113,,1,2
438,13NOV2022,438,1,08:47,305,C50,Y10,14,48,83,,1,ND,168,,K10,317,1,33,21
439,13NOV2022,439,4,08:49,201,R60,S50,40,43,21,,,"",,,"",101,,4,1
440,13NOV2022,440,2,08:57,311,Y10,C50,48,14,75,,,"",,,"",205,1,3,3
441,13NOV2022,441,1,09:00,323,C88,C60,18,15,17,,,"",,,"",6,,,
442,13NOV2022,442,6,09:02,111,M90,S50,34,43,4,,,"",,,"",129,1,3,1
443,13NOV2022,443,5,09:02,105,S50,M90,43,34,64,,,"",,,"",175,,3,1
444,13NOV2022,444,7,09:02,407,R60,W40,40,47,73,,,"",,,"",190,,17,12
445,13NOV2022,445,14,09:03,401,"","",48,47,,,1,HL,,,Y10,,,,
446,13NOV2022,446,11,09:07,509,L30,M90,24,34,2,,,"",,,"",156,,4,
447,13NOV2022,447,8,09:10,401,W40,R60,47,40,-5,,,"",,,"",198,6,5,3
448,13NOV2022,448,2,09:11,321,C60,C88,15,18,-28,,,"",,,"",3,,,
449,13NOV2022,449,13,09:14,403,W40,Y10,47,48,8,,,"",,,"",1,,,
450,13NOV2022,450,12,09:14,505,M90,L30,34,24,88,,,"",,,"",114,,7,1
451,13NOV2022,451,3,09:15,209,S50,R60,43,40,132,,,"",,,"",164,,8,2
452,13NOV2022,452,1,09:17,307,C50,Y10,14,48,123,,,"",,,"",260,2,2,5
453,13NOV2022,453,4,09:19,203,R60,S50,40,43,-1,,,"",,,"",153,,6,4
454,13NOV2022,454,2,09:27,301,Y10,C50,48,14,127,,,"",,,"",201,1,4,1
455,13NOV2022,455,1,09:30,321,C88,C60,18,15,-5,,,"",,,"",5,,,
456,13NOV2022,456,6,09:32,101,M90,S50,34,43,20,,,"",,,"",155,1,5,
457,13NOV2022,457,5,09:32,107,S50,M90,43,34,51,,,"",,,"",188,3,,1
458,13NOV2022,458,7,09:32,411,R60,W40,40,47,139,,,"",,,"",215,,6,3
459,13NOV2022,459,14,09:33,403,Y10,W40,48,47,72,,,"",,,"",3,,,
460,13NOV2022,460,11,09:37,501,L30,M90,24,34,157,,,"",,,"",195,,2,1
461,13NOV2022,461,8,09:40,403,W40,R60,47,40,-7,,,"",,,"",212,12,10,6
462,13NOV2022,462,2,09:41,323,C60,C88,15,18,-30,,,"",,,"",3,,,
463,13NOV2022,463,13,09:44,405,"","",47,48,,,1,HL,,,W40,,,,
464,13NOV2022,464,12,09:44,507,M90,L30,34,24,138,,,"",,,"",135,,14,7
465,13NOV2022,465,3,09:45,211,S50,R60,43,40,76,,,"",,,"",108,,8,2
466,13NOV2022,466,1,09:47,309,C50,Y10,14,48,64,,,"",,,"",375,2,4,3
467,13NOV2022,467,4,09:49,205,R60,S50,40,43,-97,,,"",,,"",158,,4,1
468,13NOV2022,468,2,09:57,303,Y10,C50,48,14,112,,,"",,,"",266,1,3,2
